date,confirmed_sum,deaths_sum,recovered_sum,case,increment
2020-03-11,126547,4611,64819,Deaths,345
2020-03-11,126547,4611,64819,Recovered,2593
2020-03-12,132297,4916,66134,Confirmed,5750
2020-03-12,132297,4916,66134,Deaths,305
2020-03-12,132297,4916,66134,Recovered,1315
2020-03-13,146704,5413,68053,Confirmed,14407
2020-03-13,146704,5413,68053,Deaths,497
2020-03-13,146704,5413,68053,Recovered,1919
2020-03-14,157795,5830,70420,Confirmed,11091
2020-03-14,157795,5830,70420,Deaths,417
2020-03-14,157795,5830,70420,Recovered,2367
2020-03-15,168941,6471,73824,Confirmed,11146
2020-03-15,168941,6471,73824,Deaths,641
2020-03-15,168941,6471,73824,Recovered,3404
2020-03-16,183597,7151,75871,Confirmed,14656
2020-03-16,183597,7151,75871,Deaths,680
2020-03-16,183597,7151,75871,Recovered,2047
2020-03-17,199434,7955,78622,Confirmed,15837
2020-03-17,199434,7955,78622,Deaths,804
2020-03-17,199434,7955,78622,Recovered,2751
2020-03-18,219028,8852,81101,Confirmed,19594
2020-03-18,219028,8852,81101,Deaths,897
2020-03-18,219028,8852,81101,Recovered,2479
2020-03-19,246949,9958,82737,Confirmed,27921
2020-03-19,246949,9958,82737,Deaths,1106
2020-03-19,246949,9958,82737,Recovered,1636
2020-03-20,276534,11436,85178,Confirmed,29585
2020-03-20,276534,11436,85178,Deaths,1478
2020-03-20,276534,11436,85178,Recovered,2441
2020-03-21,308842,13142,89438,Confirmed,32308
2020-03-21,308842,13142,89438,Deaths,1706
2020-03-21,308842,13142,89438,Recovered,4260
2020-03-22,342255,14840,95649,Confirmed,33413
2020-03-22,342255,14840,95649,Deaths,1698
2020-03-22,342255,14840,95649,Recovered,6211
2020-03-23,384420,16757,96114,Confirmed,42165
2020-03-23,384420,16757,96114,Deaths,1917
2020-03-23,384420,16757,96114,Recovered,465
2020-03-24,425559,19027,105645,Confirmed,41139
2020-03-24,425559,19027,105645,Deaths,2270
2020-03-24,425559,19027,105645,Recovered,9531
2020-03-25,476376,21803,111353,Confirmed,50817
2020-03-25,476376,21803,111353,Deaths,2776
2020-03-25,476376,21803,111353,Recovered,5708
2020-03-26,539336,24810,119715,Confirmed,62960
2020-03-26,539336,24810,119715,Deaths,3007
2020-03-26,539336,24810,119715,Recovered,8362
2020-03-27,603736,28328,128408,Confirmed,64400
2020-03-27,603736,28328,128408,Deaths,3518
2020-03-27,603736,28328,128408,Recovered,8693
2020-03-28,671344,32007,136691,Confirmed,67608
2020-03-28,671344,32007,136691,Deaths,3679
2020-03-28,671344,32007,136691,Recovered,8283
2020-03-29,730921,35480,146155,Confirmed,59577
2020-03-29,730921,35480,146155,Deaths,3473
2020-03-29,730921,35480,146155,Recovered,9464
2020-03-30,795560,39644,161574,Confirmed,64639
2020-03-30,795560,39644,161574,Deaths,4164
2020-03-30,795560,39644,161574,Recovered,15419
2020-03-31,871976,44488,173911,Confirmed,76416
2020-03-31,871976,44488,173911,Deaths,4844
2020-03-31,871976,44488,173911,Recovered,12337
2020-04-01,948197,50042,189248,Confirmed,76221
2020-04-01,948197,50042,189248,Deaths,5554
2020-04-01,948197,50042,189248,Recovered,15337
2020-04-02,1029598,56347,205870,Confirmed,81401
2020-04-02,1029598,56347,205870,Deaths,6305
2020-04-02,1029598,56347,205870,Recovered,16622
2020-04-03,1112752,62332,220860,Confirmed,83154
2020-04-03,1112752,62332,220860,Deaths,5985
2020-04-03,1112752,62332,220860,Recovered,14990
2020-04-04,1193128,68173,240853,Confirmed,80376
2020-04-04,1193128,68173,240853,Deaths,5841
2020-04-04,1193128,68173,240853,Recovered,19993
2020-04-05,1264846,73194,254212,Confirmed,71718
2020-04-05,1264846,73194,254212,Deaths,5021
2020-04-05,1264846,73194,254212,Recovered,13359
2020-04-06,1337518,79026,270561,Confirmed,72672
2020-04-06,1337518,79026,270561,Deaths,5832
2020-04-06,1337518,79026,270561,Recovered,16349
2020-04-07,1414391,86928,293315,Confirmed,76873
2020-04-07,1414391,86928,293315,Deaths,7902
2020-04-07,1414391,86928,293315,Recovered,22754
2020-04-08,1498166,93663,321572,Confirmed,83775
2020-04-08,1498166,93663,321572,Deaths,6735
2020-04-08,1498166,93663,321572,Recovered,28257
2020-04-09,1584791,101285,345822,Confirmed,86625
2020-04-09,1584791,101285,345822,Deaths,7622
2020-04-09,1584791,101285,345822,Recovered,24250
2020-04-10,1672449,108557,366850,Confirmed,87658
2020-04-10,1672449,108557,366850,Deaths,7272
2020-04-10,1672449,108557,366850,Recovered,21028
2020-04-11,1749169,114625,392293,Confirmed,76720
2020-04-11,1749169,114625,392293,Deaths,6068
2020-04-11,1749169,114625,392293,Recovered,25443
2020-04-12,1845951,120356,411100,Confirmed,96782
2020-04-12,1845951,120356,411100,Deaths,5731
2020-04-12,1845951,120356,411100,Recovered,18807
2020-04-13,1915545,126103,437572,Confirmed,69594
2020-04-13,1915545,126103,437572,Deaths,5747
2020-04-13,1915545,126103,437572,Recovered,26472
2020-04-14,1985472,132999,462025,Confirmed,69927
2020-04-14,1985472,132999,462025,Deaths,6896
2020-04-14,1985472,132999,462025,Recovered,24453
2020-04-15,2066301,141311,497706,Confirmed,80829
2020-04-15,2066301,141311,497706,Deaths,8312
2020-04-15,2066301,141311,497706,Recovered,35681
2020-04-16,2163013,148594,527644,Confirmed,96712
2020-04-16,2163013,148594,527644,Deaths,7283
2020-04-16,2163013,148594,527644,Recovered,29938
2020-04-17,2250737,157484,552685,Confirmed,87724
2020-04-17,2250737,157484,552685,Deaths,8890
2020-04-17,2250737,157484,552685,Recovered,25041
2020-04-18,2324083,163942,576113,Confirmed,73346
2020-04-18,2324083,163942,576113,Deaths,6458
2020-04-18,2324083,163942,576113,Recovered,23428
2020-04-19,2404790,168525,606670,Confirmed,80707
2020-04-19,2404790,168525,606670,Deaths,4583
2020-04-19,2404790,168525,606670,Recovered,30557
2020-04-20,2478129,173968,627692,Confirmed,73339
2020-04-20,2478129,173968,627692,Deaths,5443
2020-04-20,2478129,173968,627692,Recovered,21022
2020-04-21,2553289,181120,661651,Confirmed,75160
2020-04-21,2553289,181120,661651,Deaths,7152
2020-04-21,2553289,181120,661651,Recovered,33959
2020-04-22,2630185,187879,690480,Confirmed,76896
2020-04-22,2630185,187879,690480,Deaths,6759
2020-04-22,2630185,187879,690480,Recovered,28829
2020-04-23,2719198,194729,718518,Confirmed,89013
2020-04-23,2719198,194729,718518,Deaths,6850
2020-04-23,2719198,194729,718518,Recovered,28038
2020-04-24,2806138,201402,767880,Confirmed,86940
2020-04-24,2806138,201402,767880,Deaths,6673
2020-04-24,2806138,201402,767880,Recovered,49362
2020-04-25,2890259,206980,794668,Confirmed,84121
2020-04-25,2890259,206980,794668,Deaths,5578
2020-04-25,2890259,206980,794668,Recovered,26788
2020-04-26,2963206,210863,822141,Confirmed,72947
2020-04-26,2963206,210863,822141,Deaths,3883
2020-04-26,2963206,210863,822141,Recovered,27473
2020-04-27,3031926,215510,848209,Confirmed,68720
2020-04-27,3031926,215510,848209,Deaths,4647
2020-04-27,3031926,215510,848209,Recovered,26068
2020-04-28,3107209,221973,880258,Confirmed,75283
2020-04-28,3107209,221973,880258,Deaths,6463
2020-04-28,3107209,221973,880258,Recovered,32049
2020-04-29,3184143,228736,921128,Confirmed,76934
2020-04-29,3184143,228736,921128,Deaths,6763
2020-04-29,3184143,228736,921128,Recovered,40870
2020-04-30,3267936,234703,984777,Confirmed,83793
2020-04-30,3267936,234703,984777,Deaths,5967
2020-04-30,3267936,234703,984777,Recovered,63649
2020-05-01,3354984,239879,1021512,Confirmed,87048
2020-05-01,3354984,239879,1021512,Deaths,5176
2020-05-01,3354984,239879,1021512,Recovered,36735
2020-05-02,3435571,245204,1061255,Confirmed,80587
2020-05-02,3435571,245204,1061255,Deaths,5325
2020-05-02,3435571,245204,1061255,Recovered,39743
2020-05-03,3513207,248657,1092281,Confirmed,77636
2020-05-03,3513207,248657,1092281,Deaths,3453
2020-05-03,3513207,248657,1092281,Recovered,31026
2020-05-04,3589284,252785,1124935,Confirmed,76077
2020-05-04,3589284,252785,1124935,Deaths,4128
2020-05-04,3589284,252785,1124935,Recovered,32654
2020-05-05,3669273,258655,1160320,Confirmed,79989
2020-05-05,3669273,258655,1160320,Deaths,5870
2020-05-05,3669273,258655,1160320,Recovered,35385
2020-05-06,3759295,265321,1204743,Confirmed,90022
2020-05-06,3759295,265321,1204743,Deaths,6666
2020-05-06,3759295,265321,1204743,Recovered,44423
2020-05-07,3848381,270729,1242957,Confirmed,89086
2020-05-07,3848381,270729,1242957,Deaths,5408
2020-05-07,3848381,270729,1242957,Recovered,38214
2020-05-08,3939898,276296,1278435,Confirmed,91517
2020-05-08,3939898,276296,1278435,Deaths,5567
2020-05-08,3939898,276296,1278435,Recovered,35478
2020-05-09,4023533,280562,1330593,Confirmed,83635
2020-05-09,4023533,280562,1330593,Deaths,4266
2020-05-09,4023533,280562,1330593,Recovered,52158
2020-05-10,4099779,284127,1363013,Confirmed,76246
2020-05-10,4099779,284127,1363013,Deaths,3565
2020-05-10,4099779,284127,1363013,Recovered,32420
2020-05-11,4176020,287599,1408767,Confirmed,76241
2020-05-11,4176020,287599,1408767,Deaths,3472
2020-05-11,4176020,287599,1408767,Recovered,45754
2020-05-12,4259383,293140,1444546,Confirmed,83363
2020-05-12,4259383,293140,1444546,Deaths,5541
2020-05-12,4259383,293140,1444546,Recovered,35779
2020-05-13,4344370,298369,1499069,Confirmed,84987
2020-05-13,4344370,298369,1499069,Deaths,5229
2020-05-13,4344370,298369,1499069,Recovered,54523
2020-05-14,4441475,303637,1537641,Confirmed,97105
2020-05-14,4441475,303637,1537641,Deaths,5268
2020-05-14,4441475,303637,1537641,Recovered,38572
2020-05-15,4537824,308852,1584632,Confirmed,96349
2020-05-15,4537824,308852,1584632,Deaths,5215
2020-05-15,4537824,308852,1584632,Recovered,46991
2020-05-16,4629637,313011,1640231,Confirmed,91813
2020-05-16,4629637,313011,1640231,Deaths,4159
2020-05-16,4629637,313011,1640231,Recovered,55599
2020-05-17,4708146,316340,1680330,Confirmed,78509
2020-05-17,4708146,316340,1680330,Deaths,3329
2020-05-17,4708146,316340,1680330,Recovered,40099
2020-05-18,4796430,319631,1732343,Confirmed,88284
2020-05-18,4796430,319631,1732343,Deaths,3291
2020-05-18,4796430,319631,1732343,Recovered,52013
2020-05-19,4892854,324412,1782943,Confirmed,96424
2020-05-19,4892854,324412,1782943,Deaths,4781
2020-05-19,4892854,324412,1782943,Recovered,50600
2020-05-20,4995696,329286,1841150,Confirmed,102842
2020-05-20,4995696,329286,1841150,Deaths,4874
2020-05-20,4995696,329286,1841150,Recovered,58207
2020-05-21,5102216,334077,1891153,Confirmed,106520
2020-05-21,5102216,334077,1891153,Deaths,4791
2020-05-21,5102216,334077,1891153,Recovered,50003
2020-05-22,5209116,339354,1998178,Confirmed,106900
2020-05-22,5209116,339354,1998178,Deaths,5277
2020-05-22,5209116,339354,1998178,Recovered,107025
2020-05-23,5308099,343342,2052272,Confirmed,98983
2020-05-23,5308099,343342,2052272,Deaths,3988
2020-05-23,5308099,343342,2052272,Recovered,54094
2020-05-24,5403425,346159,2106847,Confirmed,95326
2020-05-24,5403425,346159,2106847,Deaths,2817
2020-05-24,5403425,346159,2106847,Recovered,54575
2020-05-25,5490388,347336,2169687,Confirmed,86963
2020-05-25,5490388,347336,2169687,Deaths,1177
2020-05-25,5490388,347336,2169687,Recovered,62840
2020-05-26,5582910,351537,2223945,Confirmed,92522
2020-05-26,5582910,351537,2223945,Deaths,4201
2020-05-26,5582910,351537,2223945,Recovered,54258
2020-05-27,5685510,356719,2286163,Confirmed,102600
2020-05-27,5685510,356719,2286163,Deaths,5182
2020-05-27,5685510,356719,2286163,Recovered,62218
2020-05-28,5803599,361392,2352086,Confirmed,118089
2020-05-28,5803599,361392,2352086,Deaths,4673
2020-05-28,5803599,361392,2352086,Recovered,65923
2020-05-29,5924709,366076,2426983,Confirmed,121110
2020-05-29,5924709,366076,2426983,Deaths,4684
2020-05-29,5924709,366076,2426983,Recovered,74897
2020-05-30,6053134,370211,2496423,Confirmed,128425
2020-05-30,6053134,370211,2496423,Deaths,4135
2020-05-30,6053134,370211,2496423,Recovered,69440
2020-05-31,6160243,373078,2571859,Confirmed,107109
2020-05-31,6160243,373078,2571859,Deaths,2867
2020-05-31,6160243,373078,2571859,Recovered,75436
2020-06-01,6256493,376608,2625609,Confirmed,96250
2020-06-01,6256493,376608,2625609,Deaths,3530
2020-06-01,6256493,376608,2625609,Recovered,53750
2020-06-02,6369046,381307,2728847,Confirmed,112553
2020-06-02,6369046,381307,2728847,Deaths,4699
2020-06-02,6369046,381307,2728847,Recovered,103238
2020-06-03,6496381,387013,2806976,Confirmed,127335
2020-06-03,6496381,387013,2806976,Deaths,5706
2020-06-03,6496381,387013,2806976,Recovered,78129
2020-06-04,6623083,392161,2876160,Confirmed,126702
2020-06-04,6623083,392161,2876160,Deaths,5148
2020-06-04,6623083,392161,2876160,Recovered,69184
2020-06-05,6755724,396983,2943368,Confirmed,132641
2020-06-05,6755724,396983,2943368,Deaths,4822
2020-06-05,6755724,396983,2943368,Recovered,67208
2020-06-06,6881530,400801,3014407,Confirmed,125806
2020-06-06,6881530,400801,3014407,Deaths,3818
2020-06-06,6881530,400801,3014407,Recovered,71039
2020-06-07,6993970,403550,3068639,Confirmed,112440
2020-06-07,6993970,403550,3068639,Deaths,2749
2020-06-07,6993970,403550,3068639,Recovered,54232
2020-06-08,7097409,407306,3219303,Confirmed,103439
2020-06-08,7097409,407306,3219303,Deaths,3756
2020-06-08,7097409,407306,3219303,Recovered,150664
2020-06-09,7220392,412161,3300610,Confirmed,122983
2020-06-09,7220392,412161,3300610,Deaths,4855
2020-06-09,7220392,412161,3300610,Recovered,81307
2020-06-10,7354172,417366,3378394,Confirmed,133780
2020-06-10,7354172,417366,3378394,Deaths,5205
2020-06-10,7354172,417366,3378394,Recovered,77784
2020-06-11,7492360,422150,3463116,Confirmed,138188
2020-06-11,7492360,422150,3463116,Deaths,4784
2020-06-11,7492360,422150,3463116,Recovered,84722
2020-06-12,7621346,426445,3541744,Confirmed,128986
2020-06-12,7621346,426445,3541744,Deaths,4295
2020-06-12,7621346,426445,3541744,Recovered,78628
2020-06-13,7755445,430695,3626678,Confirmed,134099
2020-06-13,7755445,430695,3626678,Deaths,4250
2020-06-13,7755445,430695,3626678,Recovered,84934
2020-06-14,7888575,434041,3696463,Confirmed,133130
2020-06-14,7888575,434041,3696463,Deaths,3346
2020-06-14,7888575,434041,3696463,Recovered,69785
2020-06-15,8010360,437545,3774901,Confirmed,121785
2020-06-15,8010360,437545,3774901,Deaths,3504
2020-06-15,8010360,437545,3774901,Recovered,78438
2020-06-16,8149939,444334,3872072,Confirmed,139579
2020-06-16,8149939,444334,3872072,Deaths,6789
2020-06-16,8149939,444334,3872072,Recovered,97171
2020-06-17,8325831,449605,3989125,Confirmed,175892
2020-06-17,8325831,449605,3989125,Deaths,5271
2020-06-17,8325831,449605,3989125,Recovered,117053
2020-06-18,8464706,454614,4069594,Confirmed,138875
2020-06-18,8464706,454614,4069594,Deaths,5009
2020-06-18,8464706,454614,4069594,Recovered,80469
2020-06-19,8645640,460883,4161940,Confirmed,180934
2020-06-19,8645640,460883,4161940,Deaths,6269
2020-06-19,8645640,460883,4161940,Recovered,92346
2020-06-20,8803904,465151,4276952,Confirmed,158264
2020-06-20,8803904,465151,4276952,Deaths,4268
2020-06-20,8803904,465151,4276952,Recovered,115012
2020-06-21,8934807,469208,4345024,Confirmed,130903
2020-06-21,8934807,469208,4345024,Deaths,4057
2020-06-21,8934807,469208,4345024,Recovered,68072
2020-06-22,9072666,472779,4436109,Confirmed,137859
2020-06-22,9072666,472779,4436109,Deaths,3571
2020-06-22,9072666,472779,4436109,Recovered,91085
2020-06-23,9238013,478203,4539526,Confirmed,165347
2020-06-23,9238013,478203,4539526,Deaths,5424
2020-06-23,9238013,478203,4539526,Recovered,103417
2020-06-24,9405649,483377,4652314,Confirmed,167636
2020-06-24,9405649,483377,4652314,Deaths,5174
2020-06-24,9405649,483377,4652314,Recovered,112788
2020-06-25,9583608,489928,4744606,Confirmed,177959
2020-06-25,9583608,489928,4744606,Deaths,6551
2020-06-25,9583608,489928,4744606,Recovered,92292
2020-06-26,9774609,494773,4850816,Confirmed,191001
2020-06-26,9774609,494773,4850816,Deaths,4845
2020-06-26,9774609,494773,4850816,Recovered,106210
2020-06-27,9952423,499291,4956757,Confirmed,177814
2020-06-27,9952423,499291,4956757,Deaths,4518
2020-06-27,9952423,499291,4956757,Recovered,105941
2020-06-28,10117641,502450,5045396,Confirmed,165218
2020-06-28,10117641,502450,5045396,Deaths,3159
2020-06-28,10117641,502450,5045396,Recovered,88639
2020-06-29,10273510,506076,5139184,Confirmed,155869
2020-06-29,10273510,506076,5139184,Deaths,3626
2020-06-29,10273510,506076,5139184,Recovered,93788
2020-06-30,10447879,511268,5256007,Confirmed,174369
2020-06-30,10447879,511268,5256007,Deaths,5192
2020-06-30,10447879,511268,5256007,Recovered,116823
2020-07-01,10664168,516253,5371410,Confirmed,216289
2020-07-01,10664168,516253,5371410,Deaths,4985
2020-07-01,10664168,516253,5371410,Recovered,115403
2020-07-02,10871926,521361,5655686,Confirmed,207758
2020-07-02,10871926,521361,5655686,Deaths,5108
2020-07-02,10871926,521361,5655686,Recovered,284276
2020-07-03,11076086,526419,5765100,Confirmed,204160
2020-07-03,11076086,526419,5765100,Deaths,5058
2020-07-03,11076086,526419,5765100,Recovered,109414
2020-07-04,11269114,530767,5960403,Confirmed,193028
2020-07-04,11269114,530767,5960403,Deaths,4348
2020-07-04,11269114,530767,5960403,Recovered,195303
2020-07-05,11452196,534280,6079489,Confirmed,183082
2020-07-05,11452196,534280,6079489,Deaths,3513
2020-07-05,11452196,534280,6079489,Recovered,119086
2020-07-06,11620096,538058,6202607,Confirmed,167900
2020-07-06,11620096,538058,6202607,Deaths,3778
2020-07-06,11620096,538058,6202607,Recovered,123118
2020-07-07,11829602,544163,6345816,Confirmed,209506
2020-07-07,11829602,544163,6345816,Deaths,6105
2020-07-07,11829602,544163,6345816,Recovered,143209
2020-07-08,12041480,549468,6503131,Confirmed,211878
2020-07-08,12041480,549468,6503131,Deaths,5305
2020-07-08,12041480,549468,6503131,Recovered,157315
